id,grid
29652878,CX95
29653011,CX95
29653137,CX95
29653294,DL69
29653333,CZ40
29653480,DL71
29653774,CX95
29653847,CT101
29654002,CW54
29654013,CX95
29654321,CU80
29654969,DE87
29655150,CH81
29655330,CJ63
29655436,CR81
29656082,CO82
29656826,CU83
29656859,EK89
29657375,CO82
29657991,CI102
29658517,CP51
29659322,CW89
29659447,CZ64
29660984,BA138
29661457,DG86
29661817,CI82
29661866,CJ78
29662087,CP51
29662414,CS83
29662606,CG65
29670957,CD79
29672090,CG82
29674137,CO67
29674246,BZ81
29674265,CN93
29674661,CW85
29674710,CI70
29674940,DQ25
29675374,CU51
29675631,CP83
29676028,CG82
29676417,CJ71
29676867,DA93
29677326,ER90
29678364,DM72
29678746,CT63
29678787,CO82
29679067,DM73
29679464,BY108
29679677,CP80
29680105,CU41
29680716,CJ71
29681004,CC74
29682189,CU84
29682577,DM72
29683262,CV54
29683293,DO91
29683957,CO80
29684187,CY93
29684231,CY90
29684573,CW106
29685583,CQ44
29686349,CW91
29686468,CT90
29686576,CH80
29686857,DF86
29686875,CV33
29687049,DB89
29687597,CH78
29687924,CU90
29688392,EJ76
29688903,CO49
29689103,CP65
29689253,DR81
29690801,CH116
29697411,DL68
29698179,CL95
29699681,CO83
29700382,CH63
29701014,AU114
29701500,CG73
29701773,CH65
29701791,CN50
29702007,CE97
29702562,CS61
29703038,CO89
29703465,CQ48
29704561,CG79
29704596,CH80
29704955,CV89
29705049,CW92
29705115,CQ77
29705207,CW93
29705876,CU70
29706277,DR81
29706358,CF74
29706750,CP83
29707094,CH61
29707860,DI95
29708352,DD108
29708729,CI79
29710266,CK71
29710463,CS101
29711508,DK65
29711772,CA86
29712188,DY20
29712306,CD73
29712675,CY92
29722452,CT40
29722985,EI98
29724480,EJ97
29727132,CR109
29729573,CT93
29729728,CQ80
29730504,DE90
29730616,CY46
29731583,CE93
29731625,CP96
29733220,CQ59
29733748,CL64
29734326,CD68
29734635,CN83
29734919,CP63
29736250,CN84
29736711,EN97
29737168,EN97
29737954,CI63
29738053,EO97
29738205,CQ92
29738207,CQ93
29738439,EO97
29738563,DA85
29738760,CR43
29740134,CX32
29740171,CT89
29740703,CV70
29741023,CU37
29751447,CV92
29753642,CG93
29753750,CR49
29754544,EQ101
29754946,CL70
29755360,CR80
29756137,EP126
29756451,CG93
29756773,CW89
29758199,EQ122
29758221,CV84
29758404,CG92
29759120,CY90
29760102,CO80
29760452,CT93
29760512,CH65
29760721,CO49
29760740,CD109
29760869,CT54
29760980,CI87
29761111,CI70
29761241,CI64
29761272,EX89
29761534,CQ77
29762648,CJ63
29763219,CS86
29764987,DE91
29765101,CH60
29766259,BW115
29774846,CD75
29775040,CL90
29775262,CU95
29775749,DA91
29776064,CV40
29776209,CS48
29776235,CU49
29776313,CL98
29776797,CO94
29777077,CD78
29777278,CS49
29777340,CJ77
29777857,CR51
29778083,CI78
29778309,CS105
29778804,DD66
29779072,CR43
29779831,CU93
29779937,CI68
29780076,CF93
29780117,CR121
29780690,CY105
29780863,CE71
29781238,CJ71
29781403,CJ108
29781691,CU51
29782067,CZ64
29782186,CX100
29787085,EA65
29790239,CT88
29791183,DD62
29792553,CU80
29792926,CD76
29793730,CZ88
29794028,CS93
29794270,DH111
29794702,CQ103
29796861,CS90
29797153,DG76
29797522,DR71
29797672,CW51
29797712,CP80
29798763,EM97
29798872,CO50
29799125,CN67
29799420,CT85
29799920,CL71
29800110,DE90
29800664,CY46
29800895,EJ75
29800915,DQ28
29800927,CH81
29801113,DO64
29801175,CY47
29801645,BZ108
29802895,DK65
29803428,CD75
29804246,CT48
29804415,CK76
29804907,CD105
29805157,DI72
29805233,CN64
29805732,CQ59
29806013,DH68
29806412,CO53
29806992,CX88
29809200,CE95
29814549,CT97
29816922,DW80
29820510,CW31
29821404,CJ100
29821998,CV69
29822259,CQ85
29822873,CD76
29823499,CI75
29824343,CU40
29824401,CT84
29824856,CY93
29825469,DJ94
29825538,CH65
29825609,CS84
29825825,DB93
29826781,CE81
29827109,CN83
29827403,CG65
29827530,CL97
29827671,CT54
29827690,CQ50
29827781,CW51
29828155,DD116
29828159,CQ61
29828333,CU42
29828587,CJ71
29828614,BE112
29828654,CV70
29828657,CP49
29828852,CZ60
29829054,CU81
29829066,CU82
29829412,CQ50
29829829,CI80
29831106,CH65
29831510,CQ50
29831517,DJ108
29831549,CR55
29832431,CR90
29832437,CO49
29832733,CR83
29832768,CG75
29833375,CP90
29834133,CT89
29834597,DI101
29834691,CR49
29835041,CF67
29835159,CN94
29835357,CK76
29838125,CS91
29838679,CR91
29844533,CE71
29844951,EO91
29847462,CJ99
29847492,CT57
29849331,CT82
29849903,CC84
29849986,CF65
29850004,CG79
29850433,CS94
29851718,CJ74
29851985,DT77
29852201,DD95
29852402,DD91
29852434,CP47
29853088,DC67
29853753,CR49
29854034,CU70
29854048,CE76
29854118,CJ77
29854455,CS43
29855428,DP64
29855524,DA91
29856229,DI69
29856590,CS61
29857392,CI80
29858126,CR47
29858182,DV16
29858389,CT54
29858919,CR92
29858941,DV16
29859444,CH65
29860764,CR62
29860810,CT84
29861097,CR104
29862444,CN54
29863494,DF67
29867971,CT90
29869390,DP73
29869463,CA84
29870750,CR91
29871943,CV34
29873175,CY88
29874127,CN64
29874717,DC88
29874869,CR46
29875137,CJ77
29875238,CG65
29875799,CJ76
29876288,DD59
29876453,DA21
29877024,DD90
29877195,CM69
29877448,CP65
29878717,CW68
29878723,CS94
29879085,CJ78
29879394,CN92
29880308,CQ126
29880522,CY63
29880528,CO114
29880984,CI65
29881483,CE102
29881570,CM66
29881620,CK63
29881712,CU54
29881973,CV42
29883798,CQ98
29883990,CR84
29884003,CH69
29884121,CH63
29884334,EP101
29884367,CU69
29884497,CH63
29884848,DK30
29884872,DA67
29885196,CT98
29885604,DA93
29885663,CQ110
29885929,CQ50
29886141,CN93
29889800,CS64
29891697,CI74
29893519,CH79
29895573,CV32
29896132,CT110
29897019,CE77
29897123,CT97
29897802,CE76
29897911,CF67
29898413,CZ92
29898471,CQ80
29898560,CF93
29898985,CU93
29899434,CK72
29899574,CB86
29899704,CR76
29900235,CS48
29900395,CQ75
29900575,CF67
29900755,CR75
29900966,CU97
29901006,CQ81
29902392,CU42
29902562,CR108
29902956,CU128
29903363,CO53
29903897,DB90
29904305,DC90
29904478,DC90
29904741,CF69
29905117,DE39
29905155,CE92
29905327,CH132
29905956,DI86
29906233,DO36
29906273,CE71
29906282,DJ67
29906659,DL72
29907089,DR56
29907701,CD118
29907751,CC74
29907852,DA94
29908325,ER95
29909077,CV101
29909672,CD70
29909820,EG67
29916697,CM68
29917467,DC91
29917648,CS118
29918219,CD78
29920153,CU65
29920808,DD63
29921529,CI77
29921568,CF81
29921569,CQ82
29922910,CD92
29922930,CJ63
29923182,CH82
29923198,CJ63
29923252,DG70
29923522,CL64
29923537,CL64
29923555,CL64
29923582,CK64
29923599,CL65
29923618,CI80
29923619,CL65
29923634,CL64
29923654,CL64
29923660,CP80
29923677,CL64
29923697,CL65
29923760,CB113
29924001,CU102
29924285,CU54
29925332,CK71
29926001,CP64
29926808,DQ67
29927091,CM95
29927138,CT94
29928467,CZ65
29928630,DE59
29929095,ER95
29929331,CH65
29929702,DJ100
29930623,CZ89
29930787,DD71
29931976,CF66
29935981,CQ77
29936213,CS83
29936587,CY46
29937451,DH110
29937893,CO81
29937919,CR41
29938457,CE77
29938894,CX90
29939030,CX64
29939528,CR92
29940344,CJ69
29940771,CZ74
29941633,CL96
29942196,DI68
29942679,CO105
29942901,CP63
29943061,CZ95
29943391,CM111
29943455,DH71
29943543,CV85
29943700,CL92
29943824,DC83
29943909,CH64
29944557,CT47
29944625,CW49
29944850,CU35
29945246,CE71
29945283,DF86
29945516,CI80
29945765,CZ74
29945767,CU91
29945987,CJ70
29946074,DQ67
29946107,CF95
29946644,CX31
29946757,CY91
29947091,CW51
29947398,CT107
29948187,CF66
29948786,CQ48
29955067,DR98
29955544,CR76
29956272,CQ76
29956865,CR96
29957016,CI92
29957585,CT77
29957848,CK58
29958350,CE74
29959104,CV44
29959489,DE67
29959581,CV51
29959810,CV82
29960469,CU41
29960687,CL56
29961517,CP51
29962534,CP50
29962755,DF25
29962965,CZ28
29963179,CO52
29963540,DC88
29963575,FA103
29963810,CW48
29964046,CX93
29964050,CS94
29964348,CN63
29964470,CZ86
29964495,CG102
29964510,CW83
29964754,DS79
29965041,CN66
29965101,CM90
29965481,DZ103
29965497,CV90
29965528,CS51
29965839,CC84
29965956,CL56
29965995,DA60
29966192,DZ35
29966514,DP92
29966643,CI76
29966943,DK25
29967433,CU39
29967445,CV45
29967691,CE77
29967770,CI86
29968356,CL63
29968478,DT76
29970723,CZ85
29975548,CJ63
29976484,CR104
29977234,CF77
29978942,CU89
29979510,CO90
29979969,CQ79
29980934,DD69
29981007,DL97
29981213,CT87
29981718,CG77
29981728,DC88
29981890,CV48
29982192,CS101
29982557,CU80
29982568,CR75
29982582,CS94
29982644,DY81
29982941,CG71
29983341,CF65
29983505,CY87
29984118,CL91
29984457,DY65
29984938,CH64
29985591,CS75
29987114,CR42
29987700,CK82
29987801,CP51
29987867,CR42
29988114,CD74
29989236,CU90
29989586,ET124
29989939,CI80
29990168,DC92
29990344,CP97
29991534,DL25
29992271,CX88
29993012,CK98
29993540,DA62
29994325,CJ57
29994632,CT41
29994675,DD95
29994978,CL97
29995144,EV86
29995154,CG65
29995362,EQ82
29995668,DD88
29995977,DA86
29996902,CF67
29998656,CE77
29998952,CV90
29999267,CV90
30002830,DC95
30005374,CS59
30006770,CC86
30006781,CQ90
30006962,CC85
30006988,CT79
30007128,CZ89
30007787,CE73
30007850,CR42
30007990,CU44
30008659,CM68
30009035,DM69
30009546,CW86
30009701,CZ91
30010084,CT95
30010324,CR58
30010380,CI63
30010913,CS78
30011365,CR59
30011527,CR91
30012164,CO92
30012632,CS80
30013028,DA90
30013315,CF99
30013811,CZ27
30014004,CO95
30014439,CI76
30014743,CJ77
30014866,CV63
30015529,CU81
30015658,CH81
30015731,CL58
30015813,CH94
30016740,CQ107
30017676,ED63
30017757,CO52
30018448,DV53
30018456,CQ107
30018946,CU80
30019462,CG64
30019511,CI80
30019535,CA84
30020090,CV36
30020439,CT98
30020524,CI81
30020930,CR61
30021086,CN67
30021315,CP52
30021600,CY91
30021914,DW28
30023607,CI79
30027892,CM95
30029651,EV87
30029831,CV31
30030480,CD76
30031616,CR61
30031841,CH94
30033284,CB85
30033478,CQ44
30034070,CH70
30034260,CZ87
30035166,CS41
30035973,DG62
30036315,CP80
30036390,CQ129
30036783,CQ95
30037000,CS108
30037339,CQ129
30037892,CC75
30037932,BG113
30038038,CG67
30038130,CG77
30038208,CQ103
30038245,CV42
30038280,CI78
30038437,CO61
30038438,CR75
30039638,CK103
30040019,CR59
30040977,CQ60
30041344,CU47
30041537,CO84
30041554,CU47
30043083,CY105
30043303,CR80
30043557,EU124
30043754,CM65
30043809,EU124
30043966,CZ92
30045214,CT84
30045461,CU44
30045865,CS55
30046140,CR51
30046174,CS54
30046332,CD84
30046359,CI86
30046573,CF72
30046737,ER88
30047100,CO82
30047357,CS127
30047371,CY29
30048135,CF87
30048506,EN97
30048716,CU90
30049755,DD59
30049817,CY28
30057248,DA87
30057380,CR103
30058948,EA64
30059270,DG84
30059328,CE76
30059491,CQ94
30059579,EQ88
30060150,CG102
30060474,CW88
30060926,EV88
30062210,DE95
30062344,CP74
30062477,CP124
30062478,CD69
30062776,DY65
30063499,EB65
30063759,CU37
30063808,CN84
30064021,CQ43
30064378,DC63
30064760,DD85
30064922,BY113
30065004,EE84
30065027,CE75
30065172,CQ83
30065616,CW88
30065947,CS77
30066243,CS48
30066459,CN48
30066865,DE96
30067029,CS59
30067209,DO78
30067470,CG65
30067550,CT98
30067603,CR42
30067767,CR58
30068066,CS58
30068829,CE66
30069021,CF66
30069091,CZ89
30069635,CZ63
30070126,CP62
30071389,DD95
30071646,CG102
30071822,CS102
30071866,CI90
30071905,CS48
30071972,CU85
30077994,ER99
30081034,CS77
30081150,CU37
30082832,CN89
30082958,BB129
30084221,CJ77
30084269,CS99
30084665,CV108
30085136,CT44
30085665,EA63
30085711,CK94
30085865,CM89
30086057,CR83
30086614,CW34
30086617,CU53
30086862,CQ107
30087377,CD74
30087397,CM50
30088291,CQ82
30088310,CN50
30088327,CG83
30088359,CP50
30088906,CS62
30089134,DF72
30089412,CP94
30089600,DD19
30089810,CG79
30089955,CI69
30090198,CS95
30091241,CC81
30091313,DZ64
30091592,CG65
30091823,CD79
30092606,CE66
30093042,CT96
30093274,EA63
30093843,DE67
30094586,DD88
30094688,CT93
30094802,CT95
30096719,CN91
30101694,CG66
30101954,CP76
30102118,CQ76
30102666,CR80
30103053,CE78
30103232,DB88
30104692,CP82
30104723,CS85
30105018,CZ87
30105022,CH82
30105086,CD76
30105572,CI77
30105773,CZ60
30106162,CD80
30106965,CH66
30106990,CF67
30107009,DZ64
30107262,CS49
30108247,CD70
30108593,CS106
30108978,CG64
30109089,CB84
30109128,CA85
30109151,CP90
30109697,CL57
30109765,CP132
30109916,DU25
30110482,DD105
30111496,CO84
30111883,CT89
30112272,CN66
30112494,CR42
30113007,CQ76
30113079,CP99
30115354,CR93
30120067,DG16
30120427,DA61
30122033,CG60
30122474,CF82
30122576,CJ74
30123494,CQ97
30124206,CQ91
30124398,CU96
30124940,CV79
30125523,CK69
30125569,CV47
30125704,CL69
30126088,CT40
30126274,CU37
30126658,CF79
30128559,DE89
30128919,CD72
30129482,CM92
30129493,CB85
30129734,ER92
30129898,CU84
30129959,CU47
30130328,CG79
30130331,FB67
30130483,CG63
30130572,DD38
30130941,CX102
30131250,CX92
30131273,CU37
30131426,CX92
30131491,CH64
30131676,CH62
30131807,DE61
30131908,CU55
30132025,CT107
30132508,CN90
30132666,DB65
30132711,CR90
30133020,CP66
30133397,CS127
30133439,CE72
30133610,CM68
30134087,CG77
30134327,CK58
30137792,CG71
30141411,CQ49
30142833,CC86
30143717,CH71
30144241,CV42
30144337,BZ107
30144719,CQ82
30145754,CL77
30145840,CQ50
30146330,DD89
30146411,CI74
30146882,CQ49
30146925,CY92
30147304,CQ49
30147493,CF79
30148490,CJ87
30148548,CX87
30150357,CW87
30150406,CO108
30150667,CF83
30151378,CQ90
30152036,CM93
30152177,CF75
30152553,CK95
30153101,CI77
30153309,CN92
30153367,DA38
30153527,CP106
30153699,CY48
30154053,CH81
30154255,CH75
30155157,CU35
30155262,DS79
30155394,CT79
30155402,CU35
30155444,CV101
30155455,CW32
30156697,CC76
30156908,CC75
30157285,CI120
30157535,CS61
30157585,CT40
30158061,CT80
30158174,CP83
30158357,CX88
30158735,CJ79
30158743,CT106
30158934,CC84
30159356,CO66
30159383,CQ56
30159757,CT56
30160167,EB73
30160427,CP65
30161160,CF67
30161268,DB65
30161460,CF67
30161645,CF67
30161866,CE66
30168118,DI72
30169107,CU90
30169470,CI82
30171159,CG99
30171467,EE94
30172902,CH82
30173614,CO107
30173864,CM92
30174660,DF85
30175190,DB93
30175521,CJ94
30175606,DC93
30176919,CR76
30177307,CM68
30177516,CG61
30178785,CB113
30179231,CI80
30179242,CO53
30179548,CH77
30179869,CI76
30180208,CQ45
30181399,CD76
30181691,CC85
30181945,CC84
30182093,CE72
30182137,CQ61
30183115,CF65
30183428,CP52
30184318,CU92
30184570,CP83
30186121,CQ60
30186549,CR100
30186632,CQ93
30186710,CS86
30187331,DF59
30187850,CO52
30188200,CF81
30189129,DI69
30192717,CH64
30193023,CN68
30193024,CN67
30193032,CN68
30193034,CO67
30193035,CN67
30193036,CN67
30193131,CO67
30193136,CN68
30193147,CN67
30193154,CN67
30193183,CN68
30193201,CO68
30193239,CN68
30193258,CN68
30193314,CN67
30193325,CN67
30193326,CO68
30193344,CN67
30193345,CN67
30193375,CN67
30193397,CN67
30193408,CN67
30193428,CN68
30193432,CO68
30193485,CN67
30193536,CN67
30195586,DF60
30198140,CW100
30198386,EG65
30198546,CH81
30199043,CG71
30199622,CN66
30199749,CU51
30199980,CJ101
30200030,CO93
30200332,CO49
30200473,DG89
30200487,CP62
30200750,CR43
30200791,DA84
30200839,BX109
30201476,CC82
30201810,DR77
30202750,BG107
30203891,CC80
30205007,CH78
30205920,DE89
30205956,CO80
30206026,CG73
30206080,CR62
30208046,DA63
30208369,CL121
30208544,CC85
30209908,CI62
30209958,CS83
30210441,CS48
30212188,CE67
30212514,CF67
30212526,CJ100
30212741,DH69
30213232,DM73
30213410,DM73
30215130,CD75
30218133,CI70
30219534,CH70
30223426,DM74
30224906,CI78
30224962,CH77
30225205,DP26
30225291,CH70
30226474,EL32
30226855,CR63
30226880,CU56
30227054,CI69
30227502,CN68
30227667,CF69
30227942,DU74
30229400,CQ61
30229464,CQ91
30229561,CV41
30229776,CQ92
30229901,CQ91
30229988,CN67
30230938,CR107
30231026,CF66
30231478,CO104
30231630,DE73
30231632,CH83
30231655,CR83
30231880,CE76
30232126,DT99
30232726,CS40
30232758,CZ90
30233548,CQ43
30234593,CS105
30235085,CC106
30235118,DC94
30235273,DC94
30235341,DC94
30235404,DC94
30235482,DC94
30235527,DC94
30236202,CZ90
30243242,CS90
30244166,CM68
30246118,CU101
30246323,CH66
30246807,CU101
30246815,CT95
30247044,CR78
30247556,DD87
30247719,CU101
30248002,CU101
30248715,CR63
30249168,CK59
30249944,DA84
30250766,BM118
30251543,CT57
30251760,CU41
30252034,CS65
30252158,CL108
30252251,CI91
30252654,CG79
30253236,DV35
30253910,CQ83
30254229,DC97
30254510,CQ75
30254869,DM68
30255002,CI73
30255064,CR78
30255425,CK95
30255625,CS83
30256311,DS101
30256944,DM63
30256952,EC73
30257236,CP96
30257515,CZ85
30258358,CJ58
30262760,DD95
30264393,DJ100
30264512,DJ100
30264608,CD72
30264903,CT96
30265098,CS100
30265397,CZ73
30266212,CR94
30266235,CW62
30267337,CE77
30268281,CX89
30268592,CV65
30268825,CG79
30269171,CW51
30269789,CX28
30269942,CJ77
30270320,CX86
30272428,CX110
30272473,CF69
30272649,CV47
30273223,CS128
30273310,BV111
30273352,CU36
30274568,CY28
30275273,CS91
30279712,DC104
30281771,CG94
30282074,CG65
30283630,CW88
30283940,CK72
30284324,CR59
30285056,DA27
30285558,CH60
30285772,DE86
30286108,CQ94
30286646,CU32
30286771,CU38
30287525,CU41
30288068,CV45
30288537,CD73
30289305,CV47
30289333,CS61
30290307,CE78
30291283,CK77
30291704,AN127
30292232,CT78
30292454,CP90
30293230,CO84
30293266,DE95
30293282,DD96
30293703,CL54
30293824,CM51
30294144,DD96
30294243,CU83
30295136,CI75
30295374,CW88
30295700,DD86
30295881,CF81
30295927,CG73
30296033,CQ49
30296168,DD90
30296204,CQ80
30296364,CO115
30296768,CT95
30297591,CR51
30297696,CN93
30299604,CB82
30307336,DE71
30307691,CH78
30308289,CM50
30310012,CO49
30310098,CR42
30310318,DZ73
30310672,CS55
30310984,CQ92
30311099,CU86
30311572,CS45
30312506,CF66
30312515,CU34
30312525,CV44
30312807,DD60
30313152,CE65
30313661,CF64
30313903,CR99
30313929,CQ81
30314104,CE65
30314337,CE64
30314623,CF65
30314761,CR117
30314819,DA90
30314964,DQ22
30315087,CE65
30315498,CN96
30315829,CR74
30315979,CM90
30316546,CG65
30316570,CS59
30319473,CC107
30319831,CT83
30320090,CJ71
30320921,DC65
30321082,CN84
30321542,DC85
30321732,CR62
30322497,CD73
30323677,CE74
30323806,CH65
30324051,CZ88
30324225,CW51
30324273,CX102
30325235,CS84
30325250,CS49
30325586,CK79
30325604,CU82
30325639,
30326645,DV21
30326749,CQ104
30327469,CG74
30330519,CN49
30333873,CQ49
30334838,CQ49
30337531,CE90
30338113,CU95
30339161,CQ79
30339947,CG72
30340057,CX66
30340086,CQ42
30340089,CI78
30340171,DQ23
30340538,CF79
30341514,CN54
30343546,DG89
30344630,CS60
30344912,CG65
30344925,CJ100
30345024,DD84
30346011,CG80
30346056,CJ100
30347034,CF100
30347099,CE76
30347708,CD84
30347852,CX89
30347868,CR60
30348506,CQ79
30348624,EQ101
30348636,DT26
30348644,CK73
30348712,CX88
30348944,CR48
30348979,CN55
30349105,CB76
30349243,CP97
30349344,CR103
30350359,CU79
30351170,CM53
30351256,CP101
30351642,CQ45
30352538,CN84
30352717,CS83
30352862,CK79
30353296,DN76
30353302,DN65
30354041,DL71
30354291,CT57
30354304,CU87
30355109,CI83
30355292,CH83
30355426,CI83
30355532,CU53
30355793,CI84
30355933,CU104
30357870,DL69
30358423,DC69
30359944,DG69
30361847,CK93
30364369,CU92
30367011,CV82
30367724,CO83
30367948,CF89
30369014,CJ75
30369286,CT84
30369420,CF73
30369494,CO84
30369652,CM55
30369751,CK57
30369889,CI65
30370124,CH88
30370448,CR75
30370564,CH60
30370565,DL68
30370601,CQ79
30370613,CI76
30370630,CR76
30370642,CN83
30370778,DO76
30372287,CO95
30372486,CG63
30373102,CV33
30373480,CI81
30373928,CS93
30374290,CQ83
30374563,CO84
30375114,CM110
30375328,CR100
30376063,CX92
30376150,ER126
30376368,CJ79
30376416,DY70
30376690,CT40
30376805,CG82
30376977,CX92
30377021,CP124
30377430,CX92
30377654,CV78
30377718,CX92
30378040,CX92
30378211,CE76
30378751,CZ63
30378764,CR44
30378844,CX92
30378982,CG94
30379067,CZ74
30379843,CZ90
30380685,CT89
30387064,CD76
30387132,CC81
30387173,CI59
30387196,CI65
30387218,CP64
30387263,CC82
30387280,CC81
30387305,CD77
30387328,CI59
30387351,CC85
30387377,CF72
30387425,CF73
30387445,CH64
30387469,CC85
30387495,CJ59
30387553,CK71
30387566,CI65
30387600,CH68
30387648,CC82
30387788,CI65
30387820,CF73
30387838,CD76
30387856,CD76
30387885,CI65
30387916,CC81
30387960,CF73
30387983,CI65
30388011,CI65
30388057,CI79
30388079,CL54
30388100,CF73
30388159,CC81
30388225,CI79
30388284,CH80
30388313,CK71
30388333,CM54
30388352,CS60
30388383,CF65
30388429,CI62
30388449,CF73
30388479,CK72
30388528,CB82
30388552,CI64
30388587,CI59
30388617,CO66
30388668,CC82
30388718,CC85
30388750,CH68
30388841,CF73
30388944,CI65
30388972,CH65
30388999,CF73
30389026,CL70
30389066,CF73
30389115,CH76
30389147,CF73
30389192,CB85
30389224,CF65
30389262,DD70
30389263,CK72
30389280,CC85
30389309,CK72
30389336,CH76
30389441,CD81
30389474,CD76
30389504,CF73
30389559,CC81
30389586,CF65
30389608,CH76
30390975,CO80
30391061,EU99
30391955,EI89
30392517,CF73
30392543,CI65
30392569,CF72
30392623,CJ69
30392649,CK73
30392677,CI65
30392704,CE72
30392780,CH68
30392806,CB82
30392834,CD76
30392874,CI65
30392909,CK70
30392930,CC82
30392986,CF73
30393018,CC82
30393045,CK72
30393099,CC81
30393171,CA84
30393194,CD77
30393223,CI59
30393251,CF73
30393286,CF65
30393322,CB85
30393342,BZ86
30393355,CL70
30393377,CI65
30393414,CQ60
30393427,DD84
30393443,CC73
30393464,CB85
30393497,CJ59
30393527,CI79
30393555,CJ59
30393583,CF73
30393609,CD84
30393638,CI65
30393670,CI79
30393689,CI79
30393759,CD76
30393778,CM71
30393798,CI88
30393803,CF72
30393836,CF73
30393853,CY91
30393882,CB85
30393896,CC82
30393921,CF73
30393944,CJ59
30393969,CI65
30393998,CI65
30394018,CB85
30394053,CI65
30394071,CC81
30394105,CD76
30394133,CK71
30394155,CF72
30394179,CD76
30394203,CF73
30394223,CB85
30394274,CD76
30394324,CK73
30394340,CB82
30394380,CI65
30394403,CC85
30394423,CF73
30394446,CF73
30394467,CF73
30394494,CF73
30394518,CA85
30394541,CD71
30394622,CF73
30394691,DA64
30395040,CR111
30395433,CJ69
30395680,CX102
30395737,DA87
30396100,DA87
30396953,CG101
30397278,CI74
30397717,CV82
30398077,DC62
30398373,CK64
30398902,CH65
30398938,CI70
30399177,CT42
30399408,CR61
30399435,CH79
30399838,CL58
30399969,CR76
30399972,CD113
30400100,CH78
30400390,CD93
30400423,CQ91
30400542,DG71
30400683,CQ48
30400980,CA95
30401429,CV87
30402045,DD95
30403397,CG64
30403504,DH63
30403878,DC94
30404034,DB94
30404664,CS79
30405178,CF67
30406215,CN66
30406311,DD93
30406899,DD92
30407158,CH77
30407308,DD94
30408787,CR41
30415541,CV68
30416267,CX93
30417368,CQ104
30417665,CU38
30417877,CY91
30418156,CM68
30418220,CV43
30418770,DA87
30418905,CK113
30420904,CU78
30421561,CS61
30421730,CB80
30421742,CO83
30421981,CG80
30422332,CU46
30422813,CT86
30423106,EX104
30423282,CX95
30423571,DE89
30424508,CR83
30424707,CH63
30425766,CT90
30425770,FA85
30426001,CQ49
30426054,CJ78
30427406,DC63
30427521,CE77
30427669,BY112
30428469,CP62
30428479,CZ101
30428730,CC74
30429113,CC83
30429469,CF67
30429519,CW96
30429599,CG79
30429620,CF67
30429625,BX116
30429780,CF67
30429970,CF67
30430139,CE66
30430163,CQ82
30430185,CF66
30430235,CE67
30430294,CE67
30432254,DA90
30434346,CP82
30435549,DF72
30435663,CJ72
30435839,EZ102
30437291,CS65
30437417,CO91
30437498,CI63
30437677,DE94
30437968,CQ80
30438095,DE93
30438251,CF75
30438271,CP51
30438391,DF73
30438997,DE94
30439073,CQ72
30439210,CL96
30439398,CU91
30439600,CH63
30439783,DE89
30439949,CS84
30440226,CE64
30440427,CJ79
30440488,CX92
30440653,CU84
30440712,CX92
30440903,CX92
30441211,CI63
30441377,DI70
30441504,CJ72
30441751,CT92
30441793,CA96
30441795,CS60
30442211,CX92
30442257,CW87
30442290,CX92
30442333,DU54
30442508,CX92
30442585,CX92
30442665,CO82
30442720,CX92
30442775,CZ64
30442790,CX92
30442870,CX92
30442999,CX92
30443032,CR83
30443067,CX92
30443115,CX92
30443961,CH82
30443976,CI65
30444003,CR70
30444500,CX105
30444675,CO50
30444773,CS95
30445028,CG70
30445079,CJ77
30445156,CV93
30445539,CW83
30446240,CG77
30446253,CS104
30447266,CZ74
30447329,CQ97
30448539,CI82
30448678,CU89
30449094,BK127
30449111,DB38
30450834,EJ89
30451593,CZ89
30452520,CI70
30453281,CW33
30457958,CI77
30458672,CF83
30459160,DD87
30459588,CR43
30460606,CI79
30460675,CT85
30461720,DM70
30462343,CF69
30462998,CQ49
30463017,DC91
30463419,CJ64
30463784,CQ85
30464086,CS106
30464266,CF79
30464498,CH64
30464926,DE89
30465539,DB66
30465758,CU43
30466053,CH80
30466608,CN51
30466737,CV83
30467289,CR85
30467785,CH64
30468177,CQ80
30468335,CR105
30468550,CR43
30468686,CZ92
30468736,CS101
30469105,CY109
30469315,CX31
30469464,CJ64
30469490,DC87
30469789,CS78
30470126,DG88
30470365,CU87
30470373,CF71
30471690,DC63
30473401,CF80
30473558,CS41
30474972,CU42
30475015,CU87
30476053,CO106
30476363,CZ74
30476370,CS110
30476455,DV83
30476519,CS112
30476876,DC65
30477343,CY86
30477370,CT63
30477526,CR50
30478251,DB90
30478388,DL65
30483084,CR100
30483778,CG66
30483899,CU55
30484485,CY93
30485423,DA73
30486661,DC91
30489218,CS86
30489379,CY92
30494093,CI93
30495063,DB91
30495338,CQ83
30495481,CV70
30495558,CN92
30495739,CL71
30495769,CO81
30496077,CL56
30496231,DA94
30496236,CK73
30496490,CI69
30496651,CN109
30497529,CJ78
30498747,CB81
30498804,DE85
30499051,CR57
30499109,DC88
30499163,CM68
30499662,CU84
30501797,CK79
30501806,CL53
30501956,DF68
30502203,CT46
30502752,CJ63
30502875,DA62
30502914,DA104
30503020,CI63
30503210,CW46
30504465,CK78
30504780,CS81
30505350,CQ92
30505732,CR81
30505964,DL97
30506672,CT59
30506799,CS83
30507110,CU35
30507545,CI77
30508185,DS98
30509099,DB87
30509230,CY91
30509658,CH66
30509757,DG71
30510107,CP95
